{'numeracySkill': 'M', 'studentId': 10, 'word': 'rf', 'packageName': 'Game', 'number': 9821, 'literacySkill': 'IUr', 'score': 77, 'deviceId': 10, 'letter': 'y', 'time': datetime.datetime(2015, 3, 30, 5, 20, 45, 75330), 'id': 10}
{'numeracySkill': 'lgS', 'studentId': 5851, 'word': 'CCizzf', 'packageName': 'Speech', 'number': 6621, 'literacySkill': 'ZIz', 'score': 76, 'deviceId': 5851, 'letter': 'H', 'time': datetime.datetime(2015, 3, 29, 21, 30, 41, 271122), 'id': 5851}
{'numeracySkill': 'NqL', 'studentId': 5852, 'word': 'zBbTiZZgGU', 'packageName': 'Game', 'number': 2067, 'literacySkill': 'Uhvw', 'score': 63, 'deviceId': 5852, 'letter': 'Q', 'time': datetime.datetime(2014, 12, 12, 16, 44, 24, 538717), 'id': 5852}
{'numeracySkill': 'i', 'studentId': 5853, 'word': 'FhyM', 'packageName': 'Game', 'number': 7696, 'literacySkill': 'Sdnu', 'score': 45, 'deviceId': 5853, 'letter': 'B', 'time': datetime.datetime(2014, 9, 4, 1, 20, 45, 170990), 'id': 5853}
{'numeracySkill': 'b', 'studentId': 5854, 'word': 'LapzH', 'packageName': 'Literacy', 'number': 6362, 'literacySkill': 'RKJ', 'score': 68, 'deviceId': 5854, 'letter': 'R', 'time': datetime.datetime(2016, 10, 17, 3, 1, 18, 672930), 'id': 5854}
{'numeracySkill': 'Njf', 'studentId': 5855, 'word': 'kPGGreWek', 'packageName': 'Literacy', 'number': 311, 'literacySkill': 'tn', 'score': 42, 'deviceId': 5855, 'letter': 'n', 'time': datetime.datetime(2016, 2, 28, 4, 9, 38, 897472), 'id': 5855}
{'numeracySkill': 'VZtra', 'studentId': 5856, 'word': 'o', 'packageName': 'Game', 'number': 1827, 'literacySkill': 'TS', 'score': 67, 'deviceId': 5856, 'letter': 'A', 'time': datetime.datetime(2013, 11, 7, 10, 46, 7, 231770), 'id': 5856}
{'numeracySkill': 'NyL', 'studentId': 5857, 'word': 'bgMKVPAQ', 'packageName': 'Speech', 'number': 8097, 'literacySkill': 'VNd', 'score': 100, 'deviceId': 5857, 'letter': 'a', 'time': datetime.datetime(2015, 3, 27, 1, 26, 36, 246712), 'id': 5857}
{'numeracySkill': 'gotmB', 'studentId': 5858, 'word': 'u', 'packageName': 'Speech', 'number': 565, 'literacySkill': 'K', 'score': 59, 'deviceId': 5858, 'letter': 'Y', 'time': datetime.datetime(2017, 2, 17, 8, 2, 3, 912696), 'id': 5858}
{'numeracySkill': 'P', 'studentId': 5859, 'word': 'vmj', 'packageName': 'Literacy', 'number': 220, 'literacySkill': 'XewHW', 'score': 49, 'deviceId': 5859, 'letter': 'J', 'time': datetime.datetime(2017, 3, 23, 13, 8, 17, 690570), 'id': 5859}
{'numeracySkill': 'LGis', 'studentId': 5860, 'word': 'HaiorukNah', 'packageName': 'Speech', 'number': 7475, 'literacySkill': 'tC', 'score': 88, 'deviceId': 5860, 'letter': 'n', 'time': datetime.datetime(2014, 4, 26, 6, 30, 57, 815356), 'id': 5860}
{'numeracySkill': 'U', 'studentId': 5861, 'word': 'FPBi', 'packageName': 'Literacy', 'number': 5624, 'literacySkill': 'OYMt', 'score': 30, 'deviceId': 5861, 'letter': 'p', 'time': datetime.datetime(2014, 10, 7, 9, 37, 12, 103332), 'id': 5861}
{'numeracySkill': 'Nvd', 'studentId': 5862, 'word': 'DZkEtNVCTm', 'packageName': 'Literacy', 'number': 305, 'literacySkill': 'CC', 'score': 46, 'deviceId': 5862, 'letter': 'S', 'time': datetime.datetime(2016, 7, 31, 9, 53, 56, 314196), 'id': 5862}
{'numeracySkill': 'QEL', 'studentId': 5863, 'word': 'G', 'packageName': 'Literacy', 'number': 1351, 'literacySkill': 'e', 'score': 64, 'deviceId': 5863, 'letter': 'w', 'time': datetime.datetime(2015, 11, 13, 9, 22, 52, 934554), 'id': 5863}
{'numeracySkill': 'HjfA', 'studentId': 5864, 'word': 'Cnc', 'packageName': 'Literacy', 'number': 1911, 'literacySkill': 'FKL', 'score': 89, 'deviceId': 5864, 'letter': 'c', 'time': datetime.datetime(2015, 1, 12, 21, 58, 46, 619500), 'id': 5864}
{'numeracySkill': 'YagL', 'studentId': 5865, 'word': 'kWQYNH', 'packageName': 'Game', 'number': 9730, 'literacySkill': 'HbVc', 'score': 77, 'deviceId': 5865, 'letter': 'Q', 'time': datetime.datetime(2016, 5, 21, 19, 19, 26, 985842), 'id': 5865}
{'numeracySkill': 'T', 'studentId': 5866, 'word': 'mLhYKks', 'packageName': 'Literacy', 'number': 7149, 'literacySkill': 'hep', 'score': 79, 'deviceId': 5866, 'letter': 'k', 'time': datetime.datetime(2013, 11, 26, 14, 45, 11, 435025), 'id': 5866}
{'numeracySkill': 'poCd', 'studentId': 5867, 'word': 'f', 'packageName': 'Speech', 'number': 3039, 'literacySkill': 'OmzK', 'score': 91, 'deviceId': 5867, 'letter': 'y', 'time': datetime.datetime(2016, 8, 10, 14, 45, 16, 83888), 'id': 5867}
{'numeracySkill': 'An', 'studentId': 5868, 'word': 'mpURWzoa', 'packageName': 'Game', 'number': 8447, 'literacySkill': 'yA', 'score': 79, 'deviceId': 5868, 'letter': 'v', 'time': datetime.datetime(2014, 10, 21, 17, 47, 30, 393120), 'id': 5868}
{'numeracySkill': 'b', 'studentId': 5869, 'word': 'sucapHF', 'packageName': 'Literacy', 'number': 5987, 'literacySkill': 'p', 'score': 24, 'deviceId': 5869, 'letter': 'a', 'time': datetime.datetime(2016, 5, 18, 5, 53, 14, 781396), 'id': 5869}
{'numeracySkill': 'pBD', 'studentId': 5870, 'word': 'glHxCrxy', 'packageName': 'Literacy', 'number': 8940, 'literacySkill': 'O', 'score': 71, 'deviceId': 5870, 'letter': 'o', 'time': datetime.datetime(2015, 1, 3, 5, 34, 31, 578209), 'id': 5870}
{'numeracySkill': 'k', 'studentId': 5871, 'word': 'ybYmWNLVpn', 'packageName': 'Speech', 'number': 7420, 'literacySkill': 'zUJF', 'score': 92, 'deviceId': 5871, 'letter': 'x', 'time': datetime.datetime(2014, 3, 27, 1, 30, 54, 2963), 'id': 5871}
{'numeracySkill': 'nA', 'studentId': 5872, 'word': 'As', 'packageName': 'Game', 'number': 8890, 'literacySkill': 'iIfVe', 'score': 57, 'deviceId': 5872, 'letter': 'F', 'time': datetime.datetime(2016, 2, 24, 10, 27, 52, 983434), 'id': 5872}
{'numeracySkill': 'AVN', 'studentId': 5873, 'word': 'gZ', 'packageName': 'Literacy', 'number': 96, 'literacySkill': 'IkTeA', 'score': 75, 'deviceId': 5873, 'letter': 'o', 'time': datetime.datetime(2017, 2, 26, 5, 7, 20, 343231), 'id': 5873}
{'numeracySkill': 'IxnNE', 'studentId': 5874, 'word': 'IdFMaqtl', 'packageName': 'Speech', 'number': 8454, 'literacySkill': 'RD', 'score': 93, 'deviceId': 5874, 'letter': 'Y', 'time': datetime.datetime(2015, 5, 4, 17, 29, 30, 381057), 'id': 5874}
{'numeracySkill': 'SNvEo', 'studentId': 5875, 'word': 'FYpn', 'packageName': 'Literacy', 'number': 4731, 'literacySkill': 'nvgD', 'score': 71, 'deviceId': 5875, 'letter': 't', 'time': datetime.datetime(2014, 4, 15, 3, 18, 37, 559458), 'id': 5875}
{'numeracySkill': 'FJZ', 'studentId': 5876, 'word': 'PQLphKr', 'packageName': 'Speech', 'number': 1955, 'literacySkill': 'TbZ', 'score': 71, 'deviceId': 5876, 'letter': 's', 'time': datetime.datetime(2014, 1, 14, 10, 38, 58, 825826), 'id': 5876}
{'numeracySkill': 'hxGaW', 'studentId': 5877, 'word': 'iOtjPnh', 'packageName': 'Game', 'number': 1826, 'literacySkill': 'I', 'score': 66, 'deviceId': 5877, 'letter': 'Q', 'time': datetime.datetime(2016, 12, 17, 3, 53, 29, 180118), 'id': 5877}
{'numeracySkill': 'eIjx', 'studentId': 5878, 'word': 'vwDiIo', 'packageName': 'Speech', 'number': 8011, 'literacySkill': 'jR', 'score': 49, 'deviceId': 5878, 'letter': 'y', 'time': datetime.datetime(2016, 4, 26, 6, 27, 30, 294929), 'id': 5878}
{'numeracySkill': 'Jn', 'studentId': 5879, 'word': 'pnBKQI', 'packageName': 'Literacy', 'number': 7061, 'literacySkill': 'GLw', 'score': 73, 'deviceId': 5879, 'letter': 'I', 'time': datetime.datetime(2015, 12, 9, 9, 1, 57, 61934), 'id': 5879}
{'numeracySkill': 'us', 'studentId': 5880, 'word': 'k', 'packageName': 'Speech', 'number': 1710, 'literacySkill': 'Kh', 'score': 94, 'deviceId': 5880, 'letter': 'u', 'time': datetime.datetime(2015, 4, 10, 20, 58, 10, 568324), 'id': 5880}
{'numeracySkill': 'Y', 'studentId': 5881, 'word': 'Sew', 'packageName': 'Speech', 'number': 2300, 'literacySkill': 'gNrNp', 'score': 69, 'deviceId': 5881, 'letter': 'C', 'time': datetime.datetime(2014, 8, 20, 16, 30, 13, 884036), 'id': 5881}
{'numeracySkill': 'vRVU', 'studentId': 5882, 'word': 's', 'packageName': 'Speech', 'number': 1843, 'literacySkill': 'TpK', 'score': 96, 'deviceId': 5882, 'letter': 'l', 'time': datetime.datetime(2013, 10, 14, 18, 58, 14, 676297), 'id': 5882}
{'numeracySkill': 'uxVVS', 'studentId': 5883, 'word': 'kMOLsq', 'packageName': 'Speech', 'number': 9472, 'literacySkill': 'a', 'score': 27, 'deviceId': 5883, 'letter': 'Q', 'time': datetime.datetime(2016, 2, 2, 0, 20, 7, 876503), 'id': 5883}
{'numeracySkill': 'OQQrT', 'studentId': 5884, 'word': 'Q', 'packageName': 'Game', 'number': 2192, 'literacySkill': 'xf', 'score': 96, 'deviceId': 5884, 'letter': 'Z', 'time': datetime.datetime(2016, 6, 30, 7, 14, 6, 744272), 'id': 5884}
{'numeracySkill': 'assZ', 'studentId': 5885, 'word': 'KSFyBQ', 'packageName': 'Speech', 'number': 4793, 'literacySkill': 'S', 'score': 31, 'deviceId': 5885, 'letter': 'I', 'time': datetime.datetime(2016, 2, 3, 8, 50, 34, 255569), 'id': 5885}
{'numeracySkill': 'ISqKb', 'studentId': 5886, 'word': 'QtnYCNWYmp', 'packageName': 'Game', 'number': 2097, 'literacySkill': 'xz', 'score': 85, 'deviceId': 5886, 'letter': 'Z', 'time': datetime.datetime(2016, 7, 2, 18, 11, 59, 669109), 'id': 5886}
{'numeracySkill': 'j', 'studentId': 5887, 'word': 't', 'packageName': 'Game', 'number': 6122, 'literacySkill': 'OqT', 'score': 90, 'deviceId': 5887, 'letter': 'P', 'time': datetime.datetime(2014, 5, 16, 5, 58, 35, 361161), 'id': 5887}
{'numeracySkill': 'RjKG', 'studentId': 5888, 'word': 'rw', 'packageName': 'Literacy', 'number': 402, 'literacySkill': 'WbIy', 'score': 73, 'deviceId': 5888, 'letter': 'r', 'time': datetime.datetime(2015, 9, 8, 9, 56, 3, 712894), 'id': 5888}
{'numeracySkill': 'C', 'studentId': 5889, 'word': 'FOOwyWh', 'packageName': 'Game', 'number': 2176, 'literacySkill': 'Nz', 'score': 85, 'deviceId': 5889, 'letter': 'e', 'time': datetime.datetime(2016, 7, 12, 4, 33, 35, 204165), 'id': 5889}
{'numeracySkill': 'kKNP', 'studentId': 5890, 'word': 'L', 'packageName': 'Game', 'number': 4501, 'literacySkill': 'B', 'score': 99, 'deviceId': 5890, 'letter': 'S', 'time': datetime.datetime(2015, 2, 2, 5, 36, 3, 917331), 'id': 5890}
{'numeracySkill': 'HQOE', 'studentId': 5891, 'word': 'riPEEazIg', 'packageName': 'Literacy', 'number': 5095, 'literacySkill': 'wq', 'score': 32, 'deviceId': 5891, 'letter': 'k', 'time': datetime.datetime(2017, 1, 26, 2, 7, 11, 556173), 'id': 5891}
{'numeracySkill': 'U', 'studentId': 5892, 'word': 'g', 'packageName': 'Game', 'number': 1219, 'literacySkill': 'ulweB', 'score': 27, 'deviceId': 5892, 'letter': 'i', 'time': datetime.datetime(2017, 2, 25, 0, 46, 17, 793482), 'id': 5892}
{'numeracySkill': 'X', 'studentId': 5893, 'word': 'h', 'packageName': 'Speech', 'number': 9791, 'literacySkill': 'O', 'score': 71, 'deviceId': 5893, 'letter': 'U', 'time': datetime.datetime(2014, 7, 29, 13, 52, 28, 258591), 'id': 5893}
{'numeracySkill': 'fiyW', 'studentId': 5894, 'word': 'MDaQQVPFv', 'packageName': 'Literacy', 'number': 3846, 'literacySkill': 'jy', 'score': 89, 'deviceId': 5894, 'letter': 'X', 'time': datetime.datetime(2016, 9, 5, 17, 51, 14, 665160), 'id': 5894}
{'numeracySkill': 'qTgZ', 'studentId': 5895, 'word': 'iYDuDOIH', 'packageName': 'Literacy', 'number': 449, 'literacySkill': 'Piru', 'score': 46, 'deviceId': 5895, 'letter': 'r', 'time': datetime.datetime(2014, 2, 5, 14, 45, 53, 399254), 'id': 5895}
{'numeracySkill': 'CWX', 'studentId': 5896, 'word': 'Gxv', 'packageName': 'Speech', 'number': 8106, 'literacySkill': 'voed', 'score': 46, 'deviceId': 5896, 'letter': 'H', 'time': datetime.datetime(2015, 9, 8, 0, 15, 39, 555335), 'id': 5896}
{'numeracySkill': 'PYaCH', 'studentId': 5897, 'word': 'NZ', 'packageName': 'Game', 'number': 3852, 'literacySkill': 'A', 'score': 49, 'deviceId': 5897, 'letter': 'U', 'time': datetime.datetime(2015, 8, 13, 0, 39, 34, 213449), 'id': 5897}
{'numeracySkill': 'C', 'studentId': 5898, 'word': 'MyxP', 'packageName': 'Speech', 'number': 6487, 'literacySkill': 'Wk', 'score': 33, 'deviceId': 5898, 'letter': 't', 'time': datetime.datetime(2014, 5, 21, 11, 38, 30, 955674), 'id': 5898}
{'numeracySkill': 'mr', 'studentId': 5899, 'word': 'nTtaVV', 'packageName': 'Game', 'number': 3131, 'literacySkill': 'r', 'score': 89, 'deviceId': 5899, 'letter': 'k', 'time': datetime.datetime(2016, 2, 7, 10, 55, 56, 855650), 'id': 5899}
{'numeracySkill': 'm', 'studentId': 5900, 'word': 'hH', 'packageName': 'Game', 'number': 3150, 'literacySkill': 'fwXmX', 'score': 74, 'deviceId': 5900, 'letter': 's', 'time': datetime.datetime(2015, 7, 14, 7, 15, 47, 628407), 'id': 5900}
{'numeracySkill': 'YRNgn', 'studentId': 5901, 'word': 'cGTl', 'packageName': 'Speech', 'number': 9876, 'literacySkill': 'e', 'score': 59, 'deviceId': 5901, 'letter': 'E', 'time': datetime.datetime(2014, 3, 31, 4, 25, 11, 372562), 'id': 5901}
{'numeracySkill': 'llH', 'studentId': 5902, 'word': 'hWNfBrKvU', 'packageName': 'Speech', 'number': 463, 'literacySkill': 'yS', 'score': 96, 'deviceId': 5902, 'letter': 'U', 'time': datetime.datetime(2015, 7, 18, 19, 12, 1, 721133), 'id': 5902}
{'numeracySkill': 'm', 'studentId': 5903, 'word': 'xkb', 'packageName': 'Literacy', 'number': 7459, 'literacySkill': 'iFQ', 'score': 59, 'deviceId': 5903, 'letter': 'S', 'time': datetime.datetime(2017, 1, 22, 14, 51, 26, 609253), 'id': 5903}
{'numeracySkill': 'z', 'studentId': 5904, 'word': 'Qxnzpmmjt', 'packageName': 'Game', 'number': 1815, 'literacySkill': 'Fot', 'score': 51, 'deviceId': 5904, 'letter': 'm', 'time': datetime.datetime(2017, 3, 31, 18, 36, 50, 788333), 'id': 5904}
{'numeracySkill': 'GhG', 'studentId': 5905, 'word': 'xFTLKI', 'packageName': 'Literacy', 'number': 1475, 'literacySkill': 'fluO', 'score': 48, 'deviceId': 5905, 'letter': 'u', 'time': datetime.datetime(2016, 2, 28, 6, 11, 19, 726279), 'id': 5905}
{'numeracySkill': 'ignQG', 'studentId': 5906, 'word': 'qnJnugzdd', 'packageName': 'Game', 'number': 5043, 'literacySkill': 'AKLM', 'score': 40, 'deviceId': 5906, 'letter': 'X', 'time': datetime.datetime(2015, 11, 30, 16, 39, 18, 535191), 'id': 5906}
{'numeracySkill': 'aa', 'studentId': 5907, 'word': 'DbiRMiI', 'packageName': 'Literacy', 'number': 6135, 'literacySkill': 'MR', 'score': 65, 'deviceId': 5907, 'letter': 'V', 'time': datetime.datetime(2016, 9, 17, 23, 47, 45, 3426), 'id': 5907}
{'numeracySkill': 'SN', 'studentId': 5908, 'word': 'bne', 'packageName': 'Literacy', 'number': 548, 'literacySkill': 'f', 'score': 22, 'deviceId': 5908, 'letter': 'H', 'time': datetime.datetime(2015, 1, 20, 1, 52, 37, 178296), 'id': 5908}
{'numeracySkill': 'T', 'studentId': 5909, 'word': 'dntkrt', 'packageName': 'Game', 'number': 5617, 'literacySkill': 'OuLNB', 'score': 89, 'deviceId': 5909, 'letter': 'k', 'time': datetime.datetime(2016, 11, 20, 10, 40, 34, 381485), 'id': 5909}
{'numeracySkill': 'C', 'studentId': 5910, 'word': 'A', 'packageName': 'Literacy', 'number': 2508, 'literacySkill': 'KcfnL', 'score': 52, 'deviceId': 5910, 'letter': 'k', 'time': datetime.datetime(2016, 6, 29, 19, 34, 18, 982562), 'id': 5910}
{'numeracySkill': 'wg', 'studentId': 5911, 'word': 'zoLxnVf', 'packageName': 'Speech', 'number': 257, 'literacySkill': 'dPkFl', 'score': 33, 'deviceId': 5911, 'letter': 'd', 'time': datetime.datetime(2015, 8, 25, 5, 38, 53, 498819), 'id': 5911}
{'numeracySkill': 'WhOWo', 'studentId': 5912, 'word': 'vmYUPF', 'packageName': 'Game', 'number': 6325, 'literacySkill': 'Fki', 'score': 83, 'deviceId': 5912, 'letter': 'P', 'time': datetime.datetime(2015, 1, 16, 0, 33, 4, 91801), 'id': 5912}
{'numeracySkill': 'TR', 'studentId': 5913, 'word': 'W', 'packageName': 'Game', 'number': 998, 'literacySkill': 'bAjkh', 'score': 22, 'deviceId': 5913, 'letter': 'E', 'time': datetime.datetime(2016, 12, 9, 9, 17, 41, 592907), 'id': 5913}
{'numeracySkill': 'QPOLf', 'studentId': 5914, 'word': 'LOF', 'packageName': 'Literacy', 'number': 930, 'literacySkill': 'KjmZw', 'score': 54, 'deviceId': 5914, 'letter': 'G', 'time': datetime.datetime(2015, 1, 25, 12, 1, 24, 648411), 'id': 5914}
{'numeracySkill': 'GQ', 'studentId': 5915, 'word': 'RPPvuQ', 'packageName': 'Speech', 'number': 5344, 'literacySkill': 'Nnqvd', 'score': 79, 'deviceId': 5915, 'letter': 'c', 'time': datetime.datetime(2016, 9, 1, 1, 55, 4, 308671), 'id': 5915}
{'numeracySkill': 'dOWr', 'studentId': 5916, 'word': 'ZpmGW', 'packageName': 'Literacy', 'number': 6745, 'literacySkill': 'Inmxe', 'score': 35, 'deviceId': 5916, 'letter': 't', 'time': datetime.datetime(2015, 11, 8, 17, 34, 41, 246602), 'id': 5916}
{'numeracySkill': 'azVTw', 'studentId': 5917, 'word': 'enhONcEFK', 'packageName': 'Speech', 'number': 6429, 'literacySkill': 'mQuCw', 'score': 43, 'deviceId': 5917, 'letter': 'M', 'time': datetime.datetime(2016, 4, 18, 14, 56, 37, 441319), 'id': 5917}
{'numeracySkill': 'WFJ', 'studentId': 5918, 'word': 'QSSczCZHD', 'packageName': 'Literacy', 'number': 7672, 'literacySkill': 'Bfa', 'score': 88, 'deviceId': 5918, 'letter': 'm', 'time': datetime.datetime(2016, 4, 8, 23, 56, 49, 623243), 'id': 5918}
{'numeracySkill': 'ecyoL', 'studentId': 5919, 'word': 'mJPGyt', 'packageName': 'Literacy', 'number': 7534, 'literacySkill': 'Yg', 'score': 80, 'deviceId': 5919, 'letter': 't', 'time': datetime.datetime(2015, 7, 5, 9, 14, 54, 651146), 'id': 5919}
{'numeracySkill': 'Bo', 'studentId': 5920, 'word': 'AQ', 'packageName': 'Literacy', 'number': 3129, 'literacySkill': 'cXPWf', 'score': 85, 'deviceId': 5920, 'letter': 'm', 'time': datetime.datetime(2016, 3, 12, 19, 10, 4, 783821), 'id': 5920}
{'numeracySkill': 'j', 'studentId': 5921, 'word': 'qN', 'packageName': 'Speech', 'number': 2172, 'literacySkill': 'yH', 'score': 72, 'deviceId': 5921, 'letter': 'a', 'time': datetime.datetime(2013, 10, 28, 7, 40, 55, 682523), 'id': 5921}
{'numeracySkill': 'pqA', 'studentId': 5922, 'word': 'mOlLlB', 'packageName': 'Game', 'number': 8595, 'literacySkill': 'KV', 'score': 27, 'deviceId': 5922, 'letter': 'u', 'time': datetime.datetime(2016, 7, 10, 18, 4, 0, 568132), 'id': 5922}
{'numeracySkill': 'CJVB', 'studentId': 5923, 'word': 'oADC', 'packageName': 'Literacy', 'number': 1774, 'literacySkill': 'C', 'score': 79, 'deviceId': 5923, 'letter': 'D', 'time': datetime.datetime(2017, 3, 5, 20, 34, 56, 370457), 'id': 5923}
{'numeracySkill': 'pjiT', 'studentId': 5924, 'word': 'lNfVoNrqpr', 'packageName': 'Literacy', 'number': 1906, 'literacySkill': 'nSs', 'score': 20, 'deviceId': 5924, 'letter': 'O', 'time': datetime.datetime(2017, 3, 19, 2, 49, 26, 112153), 'id': 5924}
{'numeracySkill': 'pyrR', 'studentId': 5925, 'word': 'zdYgnD', 'packageName': 'Literacy', 'number': 8821, 'literacySkill': 'Z', 'score': 69, 'deviceId': 5925, 'letter': 'g', 'time': datetime.datetime(2014, 8, 31, 21, 46, 47, 415277), 'id': 5925}
{'numeracySkill': 'OkZM', 'studentId': 5926, 'word': 'ydUSjztR', 'packageName': 'Speech', 'number': 4986, 'literacySkill': 'osr', 'score': 39, 'deviceId': 5926, 'letter': 'x', 'time': datetime.datetime(2017, 3, 24, 21, 19, 38, 481474), 'id': 5926}
{'numeracySkill': 'FmTe', 'studentId': 5927, 'word': 'cPYZZZhda', 'packageName': 'Speech', 'number': 8313, 'literacySkill': 'OJMm', 'score': 98, 'deviceId': 5927, 'letter': 'x', 'time': datetime.datetime(2016, 3, 18, 13, 39, 16, 837895), 'id': 5927}
{'numeracySkill': 'W', 'studentId': 5928, 'word': 'HOWBZ', 'packageName': 'Game', 'number': 4347, 'literacySkill': 'kcH', 'score': 96, 'deviceId': 5928, 'letter': 'o', 'time': datetime.datetime(2013, 12, 24, 18, 11, 22, 816216), 'id': 5928}
{'numeracySkill': 'Tanu', 'studentId': 5929, 'word': 'ZxQyosCn', 'packageName': 'Game', 'number': 1469, 'literacySkill': 'yWx', 'score': 99, 'deviceId': 5929, 'letter': 'f', 'time': datetime.datetime(2015, 5, 26, 1, 29, 37, 86465), 'id': 5929}
{'numeracySkill': 'pA', 'studentId': 5930, 'word': 'KXu', 'packageName': 'Game', 'number': 6116, 'literacySkill': 'FHuS', 'score': 44, 'deviceId': 5930, 'letter': 'e', 'time': datetime.datetime(2014, 2, 4, 23, 17, 22, 294963), 'id': 5930}
{'numeracySkill': 'tTtJ', 'studentId': 5931, 'word': 'qDcxuGF', 'packageName': 'Game', 'number': 9571, 'literacySkill': 'dYH', 'score': 36, 'deviceId': 5931, 'letter': 'K', 'time': datetime.datetime(2017, 3, 15, 19, 36, 9, 233663), 'id': 5931}
{'numeracySkill': 'Fn', 'studentId': 5932, 'word': 'EFaftZmYig', 'packageName': 'Speech', 'number': 163, 'literacySkill': 'y', 'score': 80, 'deviceId': 5932, 'letter': 'e', 'time': datetime.datetime(2017, 1, 13, 1, 36, 5, 827495), 'id': 5932}
{'numeracySkill': 't', 'studentId': 5933, 'word': 'MkuyTIbzp', 'packageName': 'Game', 'number': 6625, 'literacySkill': 'NGsy', 'score': 83, 'deviceId': 5933, 'letter': 'a', 'time': datetime.datetime(2016, 5, 2, 7, 56, 12, 496071), 'id': 5933}
{'numeracySkill': 'ZB', 'studentId': 5934, 'word': 'eX', 'packageName': 'Game', 'number': 2267, 'literacySkill': 'v', 'score': 28, 'deviceId': 5934, 'letter': 't', 'time': datetime.datetime(2017, 4, 14, 5, 37, 3, 593166), 'id': 5934}
{'numeracySkill': 'ITOVu', 'studentId': 5935, 'word': 'S', 'packageName': 'Literacy', 'number': 3730, 'literacySkill': 'CNAr', 'score': 79, 'deviceId': 5935, 'letter': 'c', 'time': datetime.datetime(2016, 2, 4, 14, 51, 27, 478316), 'id': 5935}
{'numeracySkill': 'qJPzM', 'studentId': 5936, 'word': 'HhEuBadgvJ', 'packageName': 'Game', 'number': 6901, 'literacySkill': 'bMO', 'score': 92, 'deviceId': 5936, 'letter': 'x', 'time': datetime.datetime(2015, 4, 14, 9, 32, 11, 65961), 'id': 5936}
{'numeracySkill': 'cBq', 'studentId': 5937, 'word': 'FTwTQ', 'packageName': 'Game', 'number': 2569, 'literacySkill': 'BXhtP', 'score': 39, 'deviceId': 5937, 'letter': 'z', 'time': datetime.datetime(2013, 12, 22, 18, 37, 46, 649398), 'id': 5937}
{'numeracySkill': 'bS', 'studentId': 5938, 'word': 'gNhWHoI', 'packageName': 'Game', 'number': 2320, 'literacySkill': 'PXlAX', 'score': 25, 'deviceId': 5938, 'letter': 'c', 'time': datetime.datetime(2014, 8, 20, 21, 31, 41, 935930), 'id': 5938}
